# OpenSignals Text File Format. Version 1
# {"98:D3:41:FE:38:1A": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:41:FE:38:1A", "device connection": "BTH98:D3:41:FE:38:1A", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-9-11", "time": "14:51:47.642", "channels": [2], "sensor": ["ECGBIT"], "label": ["A2"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A2"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
4	0	0	0	0	532	
5	0	0	0	0	531	
6	0	0	0	0	531	
7	0	0	0	0	529	
8	0	0	0	0	527	
9	0	0	0	0	526	
10	0	0	0	0	524	
11	0	0	0	0	521	
12	0	0	0	0	520	
13	0	0	0	0	518	
14	0	0	0	0	515	
15	0	0	0	0	512	
0	0	0	0	0	510	
1	0	0	0	0	507	
2	0	0	0	0	504	
3	0	0	0	0	502	
4	0	0	0	0	499	
5	0	0	0	0	498	
6	0	0	0	0	496	
7	0	0	0	0	494	
8	0	0	0	0	493	
9	0	0	0	0	492	
10	0	0	0	0	492	
11	0	0	0	0	491	
12	0	0	0	0	490	
13	0	0	0	0	489	
14	0	0	0	0	487	
15	0	0	0	0	486	
0	0	0	0	0	485	
1	0	0	0	0	483	
2	0	0	0	0	483	
3	0	0	0	0	482	
4	0	0	0	0	481	
5	0	0	0	0	480	
6	0	0	0	0	480	
7	0	0	0	0	479	
8	0	0	0	0	479	
9	0	0	0	0	478	
10	0	0	0	0	477	
11	0	0	0	0	476	
12	0	0	0	0	476	
13	0	0	0	0	476	
14	0	0	0	0	475	
15	0	0	0	0	474	
0	0	0	0	0	472	
1	0	0	0	0	470	
2	0	0	0	0	468	
3	0	0	0	0	467	
4	0	0	0	0	465	
5	0	0	0	0	463	
6	0	0	0	0	462	
7	0	0	0	0	462	
8	0	0	0	0	462	
9	0	0	0	0	463	
10	0	0	0	0	465	
11	0	0	0	0	467	
12	0	0	0	0	467	
13	0	0	0	0	469	
14	0	0	0	0	469	
15	0	0	0	0	469	
0	0	0	0	0	469	
1	0	0	0	0	470	
2	0	0	0	0	469	
3	0	0	0	0	467	
4	0	0	0	0	464	
5	0	0	0	0	462	
6	0	0	0	0	462	
7	0	0	0	0	463	
8	0	0	0	0	465	
9	0	0	0	0	467	
10	0	0	0	0	469	
11	0	0	0	0	471	
12	0	0	0	0	472	
13	0	0	0	0	473	
14	0	0	0	0	475	
15	0	0	0	0	476	
0	0	0	0	0	476	
1	0	0	0	0	476	
2	0	0	0	0	476	
3	0	0	0	0	475	
4	0	0	0	0	474	
5	0	0	0	0	474	
6	0	0	0	0	474	
7	0	0	0	0	475	
8	0	0	0	0	476	
9	0	0	0	0	477	
10	0	0	0	0	478	
11	0	0	0	0	478	
12	0	0	0	0	480	
13	0	0	0	0	481	
14	0	0	0	0	481	
15	0	0	0	0	481	
0	0	0	0	0	481	
1	0	0	0	0	480	
2	0	0	0	0	479	
3	0	0	0	0	479	
4	0	0	0	0	479	
5	0	0	0	0	479	
6	0	0	0	0	480	
7	0	0	0	0	479	
8	0	0	0	0	480	
9	0	0	0	0	480	
10	0	0	0	0	480	
11	0	0	0	0	481	
12	0	0	0	0	483	
13	0	0	0	0	485	
14	0	0	0	0	486	
15	0	0	0	0	488	
0	0	0	0	0	489	
1	0	0	0	0	489	
2	0	0	0	0	490	
3	0	0	0	0	490	
4	0	0	0	0	489	
5	0	0	0	0	489	
6	0	0	0	0	487	
7	0	0	0	0	486	
8	0	0	0	0	487	
9	0	0	0	0	487	
10	0	0	0	0	486	
11	0	0	0	0	485	
12	0	0	0	0	486	
13	0	0	0	0	487	
14	0	0	0	0	489	
15	0	0	0	0	491	
0	0	0	0	0	492	
1	0	0	0	0	493	
2	0	0	0	0	492	
3	0	0	0	0	492	
4	0	0	0	0	492	
5	0	0	0	0	492	
6	0	0	0	0	492	
7	0	0	0	0	491	
8	0	0	0	0	490	
9	0	0	0	0	490	
10	0	0	0	0	491	
11	0	0	0	0	491	
12	0	0	0	0	492	
13	0	0	0	0	493	
14	0	0	0	0	493	
15	0	0	0	0	495	
0	0	0	0	0	496	
1	0	0	0	0	498	
2	0	0	0	0	499	
3	0	0	0	0	498	
4	0	0	0	0	498	
5	0	0	0	0	498	
6	0	0	0	0	496	
7	0	0	0	0	496	
8	0	0	0	0	496	
9	0	0	0	0	495	
10	0	0	0	0	494	
11	0	0	0	0	494	
12	0	0	0	0	494	
13	0	0	0	0	495	
14	0	0	0	0	496	
15	0	0	0	0	497	
0	0	0	0	0	498	
1	0	0	0	0	499	
2	0	0	0	0	499	
3	0	0	0	0	497	
4	0	0	0	0	496	
5	0	0	0	0	495	
6	0	0	0	0	494	
7	0	0	0	0	492	
8	0	0	0	0	492	
9	0	0	0	0	491	
10	0	0	0	0	491	
11	0	0	0	0	491	
12	0	0	0	0	491	
13	0	0	0	0	491	
14	0	0	0	0	493	
15	0	0	0	0	496	
0	0	0	0	0	499	
1	0	0	0	0	503	
2	0	0	0	0	505	
3	0	0	0	0	507	
4	0	0	0	0	507	
5	0	0	0	0	505	
6	0	0	0	0	504	
7	0	0	0	0	503	
8	0	0	0	0	501	
9	0	0	0	0	500	
10	0	0	0	0	501	
11	0	0	0	0	502	
12	0	0	0	0	503	
13	0	0	0	0	504	
14	0	0	0	0	505	
15	0	0	0	0	506	
0	0	0	0	0	507	
1	0	0	0	0	508	
2	0	0	0	0	509	
3	0	0	0	0	510	
4	0	0	0	0	509	
5	0	0	0	0	507	
6	0	0	0	0	506	
7	0	0	0	0	505	
8	0	0	0	0	504	
9	0	0	0	0	503	
10	0	0	0	0	501	
11	0	0	0	0	500	
12	0	0	0	0	500	
13	0	0	0	0	501	
14	0	0	0	0	502	
15	0	0	0	0	503	
0	0	0	0	0	504	
1	0	0	0	0	505	
